12,1,1,1,1.4775,2.0296,0,11,1
12,1,1,1,-0.25814,1.126,1,10,1
12,1,1,1,1.2742,1.5597,0,11.5,1
12,1,1,1,-0.62966,1.5416,1,12.5,3
12,1,1,1,0.22978,1.4396,0,10,1
12,1,1,0,0.27488,1.1534,0,11.5,3
12,1,1,1,-0.67388,1.7939,1,11.5,1
12,1,1,1,1.3306,1.2932,0,10,1
12,1,1,0,3.0146,1.6058,0,10,3
12,1,1,0,-0.14213,1.1369,1,12.5,1
12,1,1,1,0.45494,1.5663,0,11,1
12,1,1,1,2.2228,1.2723,0,10,1
12,1,1,1,2.6853,1.771,0,10,1
12,1,1,0,-0.23512,1.1551,1,11.5,3
12,1,1,0,0.2226,1.5924,0,13,1
12,1,1,1,1.8873,1.223,0,13,3
12,1,1,0,-2.9339,2.3042,1,11.5,3
12,1,1,1,1.0726,1.0299,0,13,3
12,1,1,1,1.7411,0.84032,0,10,1
12,1,1,1,1.537,1.2436,0,13,3
12,1,1,0,1.9123,1.1097,0,12.5,1
12,1,1,1,2.6,1.4127,0,12.5,3
12,1,1,0,-1.9259,1.9486,1,14,1
12,1,1,0,1.0792,1.9497,0,11,3
12,1,1,1,0.72986,1.2751,0,14,3
12,1,1,1,0.45352,1.285,0,11,1
12,1,1,1,1.3873,1.7549,0,14,3
12,1,1,1,-0.71207,0.96561,1,14,3
12,1,1,1,-0.58965,1.4312,1,11.5,1
12,1,1,1,0.43751,1.6163,0,14,3
12,1,1,1,0.43279,1.5151,0,11,1
12,1,1,0,1.1759,1.6514,0,11,3
12,1,1,1,2.4741,1.6898,0,10,1
13,1,1,1,1.5583,1.2759,0,13,3
13,1,1,1,-1.9174,0.97918,1,13,3
13,1,1,1,1.8028,1.0546,0,12.5,3
13,1,1,1,2.6868,0.96704,0,12.5,3
13,1,1,0,-0.45518,0.90238,1,11.5,3
13,1,1,0,0.88405,0.99838,0,11.5,3
13,1,1,0,-1.2539,1.0979,1,11,3
13,1,1,0,2.0908,0.94911,0,11,3
13,1,1,1,-2.6025,1.1094,1,12.5,3
13,1,1,1,-0.20386,1.0438,1,11.5,1
13,1,1,1,1.6516,0.90048,0,11.5,1
13,1,1,0,2.8194,1.1762,0,11,3
13,1,1,1,1.0374,0.92926,0,14,3
13,1,1,1,2.3574,0.67648,0,14,3
13,1,1,1,-2.5668,0.77532,1,12.5,3
13,1,1,1,-1.4708,0.81839,1,12.5,3
13,1,1,1,1.6766,0.78286,0,13,3
13,1,1,1,-2.3806,0.82009,1,13,3
13,1,1,1,1.3769,0.91736,0,11,1
13,1,1,1,-1.3583,0.88628,1,11.5,1
13,1,1,1,1.428,0.97223,0,13,3
13,1,1,0,-2.6887,1.1772,1,10,3
13,1,1,0,0.63412,0.92088,0,10,3
13,1,1,0,2.8821,0.91684,0,12.5,1
13,1,1,1,-2.2889,0.99384,1,13,3
13,1,1,0,1.325,0.90179,0,11.5,3
13,1,1,1,-2.4819,1.0847,1,11.5,1
13,1,1,1,0.61066,0.81389,0,12.5,3
13,1,1,1,2.2757,0.94111,0,14,3
13,1,1,0,-1.7688,0.73789,1,11,3
13,1,1,1,1.1995,0.81497,0,14,3
13,1,1,1,-3.0357,1.0758,1,14,3
13,1,1,1,1.7266,0.80949,0,13,3
13,1,1,0,0.55685,0.64409,0,10,3
13,1,1,0,0.75925,0.64504,0,10,3
13,1,1,1,1.6766,0.91909,0,14,3
13,1,1,0,2.7319,0.85757,0,10,3
13,1,1,1,-2.4966,1.0438,1,14,3
13,1,1,0,-0.24982,0.89414,1,11,3
13,1,1,1,1.9881,0.77463,0,14,3
13,1,1,0,2.9887,0.9536,0,11,3
13,1,1,1,-0.30649,0.92269,1,12.5,3
13,1,1,1,1.9993,0.50853,0,12.5,3
13,1,1,1,2.8695,0.73377,0,11,1
13,1,1,1,2.5951,0.83333,0,14,3
13,1,1,0,-1.8293,0.73338,1,10,3
13,1,1,1,1.7753,1.0021,0,12.5,3
13,1,1,1,1.5247,0.78127,0,13,3
13,1,1,1,-1.4676,0.77006,1,10,1
13,1,1,1,-0.37023,0.87377,1,13,3
13,1,1,0,2.2808,0.96308,0,10,3
13,1,1,1,-1.4741,0.77607,1,10,1
13,1,1,0,2.7467,0.9726,0,11,3
13,1,1,0,3.0683,0.81337,0,11,3
13,1,1,0,-2.5622,1.0923,1,11.5,3
13,1,1,1,-1.1722,0.9394,1,11.5,1
13,1,1,1,2.1022,1.0063,0,13,3
13,1,1,1,1.444,0.87822,0,10,1
13,1,1,1,1.3346,0.96559,0,14,3
13,1,1,1,0.72782,0.81636,0,11.5,1
14,1,1,1,1.0929,1.4251,0,13,3
14,1,1,1,-0.035372,0.85765,1,14,3
14,1,1,1,-2.432,0.88371,1,11,1
14,1,1,0,2.7101,0.94942,0,10,3
14,1,1,1,2.3138,1.2195,0,11,1
14,1,1,0,0.76011,1.4709,0,11.5,3
14,1,1,0,-0.24545,1.1717,1,10,3
14,1,1,1,-2.4965,1.2948,1,10,1
14,1,1,1,2.8151,0.88401,0,13,3
14,1,1,1,1.0078,1.3332,0,12.5,3
14,1,1,0,-0.19842,1.6178,1,11,3
14,1,1,0,0.38576,0.96616,0,12.5,1
14,1,1,0,-1.3456,0.83125,1,11.5,3
14,1,1,1,2.5704,1.0974,0,13,3
14,1,1,1,0.50838,0.92013,0,13,3
14,1,1,0,-2.5113,1.2884,1,11,3
14,1,1,1,2.9027,1.0044,0,12.5,3
14,1,1,1,1.6555,1.5244,0,10,1
14,1,1,0,0.14669,1.4119,0,10,3
14,1,1,1,-0.63284,1.3941,1,12.5,3
14,1,1,0,-0.52974,0.89949,1,10,3
14,1,1,1,-2.2463,1.1011,1,11.5,1
14,1,1,1,-3.0479,1.0603,1,14,3
14,1,1,1,2.4432,0.81397,0,12.5,3
14,1,1,1,0.84002,1.0517,0,12.5,3
14,1,1,1,0.072287,1.4693,0,12.5,3
14,1,1,0,0.51625,1.0334,0,11.5,3
14,1,1,1,-1.1042,0.96587,1,11,1
14,1,1,1,-2.7859,0.71786,1,14,3
14,1,1,0,1.3889,1.0898,0,13,1
14,1,1,1,-0.56233,0.72487,1,12.5,3
14,1,1,1,-2.6239,1.0583,1,14,3
14,1,1,0,2.6335,1.2379,0,11.5,3
14,1,1,0,1.0143,1.0041,0,14,1
14,1,1,1,-0.27876,1.2835,1,12.5,3
14,1,1,0,-0.52354,1.3906,1,13,1
14,1,1,0,-0.2688,0.98665,1,11,3
14,1,1,0,-2.6457,1.1901,1,11.5,3
14,1,1,0,2.8511,1.137,0,11,3
14,1,1,1,1.7712,1.2924,0,11,1
14,1,1,1,-0.13712,0.7766,1,14,3
14,1,1,1,-2.6657,1.0948,1,10,1
14,1,1,1,2.5156,1.5996,0,12.5,3
14,1,1,1,1.0114,0.78165,0,13,3
14,1,1,1,-1.0764,0.81541,1,13,3
14,1,1,1,-2.9794,0.91279,1,10,1
14,1,1,0,2.1653,1.5874,0,11.5,3
14,1,1,1,1.6367,0.63374,0,14,3
14,1,1,0,0.41326,1.651,0,11.5,3
14,1,1,1,0.59165,0.80427,0,11,1
14,1,1,1,-1.7457,0.84213,1,14,3
14,1,1,1,2.8024,0.72976,0,10,1
14,1,1,1,0.43149,1.4947,0,11,1
14,1,1,1,-1.2599,1.6483,1,14,3
14,1,1,1,-1.7942,0.70168,1,11.5,1
14,1,1,0,2.6591,1.8465,0,10,3
14,1,1,1,2.2182,0.99709,0,13,3
14,1,1,1,0.51759,0.97314,0,14,3
14,1,1,0,-1.7912,1.3947,1,13,1
14,1,1,0,2.9977,1.7445,0,11.5,3
15,1,1,1,-2.9454,0.84025,1,12.5,3
15,1,1,0,-1.5369,0.89031,1,12.5,1
15,1,1,1,0.77256,0.87536,0,11,1
15,1,1,0,2.2887,1.6289,0,12.5,1
15,1,1,0,-0.79369,1.1322,1,10,3
15,1,1,0,1.0905,1.0193,0,14,1
15,1,1,1,2.9265,1.2418,0,11.5,1
15,1,1,0,-0.75074,1.3687,1,11.5,3
15,1,1,1,1.6364,1.4717,0,11,1
15,1,1,1,-1.611,1.2707,1,11.5,1
15,1,1,1,1.8222,0.90326,0,10,1
15,1,1,1,-2.7209,0.77714,1,12.5,3
15,1,1,1,-2.2409,1.132,1,13,3
15,1,1,0,-0.27664,1.6996,1,11,3
15,1,1,1,2.0044,1.2117,0,13,3
15,1,1,1,-3.0276,2.4773,1,12.5,3
15,1,1,1,1.3833,1.5064,0,11,1
15,1,1,0,-1.8265,1.3676,1,11,3
15,1,1,0,1.1484,1.5857,0,11.5,3
15,1,1,1,-2.8354,1.4451,1,13,3
15,1,1,1,-0.14667,0.82555,1,14,3
15,1,1,1,-0.2484,0.83225,1,11.5,1
15,1,1,0,0.2047,1.276,0,10,3
15,1,1,1,1.7781,0.73366,0,12.5,3
15,1,1,1,1.464,0.89519,0,14,3
15,1,1,1,2.635,1.5109,0,11.5,1
15,1,1,0,-0.89631,0.83439,1,11.5,3
15,1,1,1,-0.46537,0.89522,1,10,1
15,1,1,1,0.37838,1.1473,0,11.5,1
15,1,1,1,2.1054,0.96591,0,11,1
15,1,1,1,-2.5002,0.87676,1,14,3
15,1,1,1,-1.0045,0.81196,1,14,3
15,1,1,1,0.67935,1.3378,0,13,3
15,1,1,1,2.5762,0.79138,0,14,3
15,1,1,1,2.8043,1.3495,0,11,1
15,1,1,0,-1.5248,0.85149,1,11,3
15,1,1,0,-0.67583,1.3345,1,10,3
15,1,1,0,1.488,1.4798,0,13,1
15,1,1,1,-1.4047,1.5477,1,10,1
15,1,1,1,0.78588,1.1093,0,12.5,3
15,1,1,1,1.3913,1.8299,0,10,1
15,1,1,1,-1.6912,1.0897,1,10,1
15,1,1,1,-0.029642,0.85338,1,14,3
15,1,1,1,0.78258,0.80703,0,13,3
15,1,1,1,1.9004,1.498,0,13,3
15,1,1,1,-1.8665,0.88112,1,13,3
15,1,1,0,-0.82565,1.6037,1,13,1
15,1,1,1,1.8152,0.94153,0,13,3
15,1,1,1,1.512,0.84808,0,14,3
15,1,1,1,2.2067,0.70284,0,14,3
15,1,1,0,2.6667,1.287,0,11.5,3
15,1,1,0,-1.6716,0.88214,1,12.5,1
15,1,1,1,0.63503,1.0592,0,10,1
15,1,1,1,1.3847,2.3428,0,10,1
15,1,1,1,-0.77391,1.7211,1,11.5,1
15,1,1,1,-1.2285,1.047,1,11,1
15,1,1,1,0.75155,1.3849,0,14,3
15,1,1,1,-2.289,1.6804,1,12.5,3
15,1,1,1,1.1944,1.5722,0,11,1
15,1,1,0,-2.7648,1.5243,1,12.5,1
16,1,1,1,-2.6169,1.5725,1,12.5,3
16,1,1,1,1.0458,1.2771,0,12.5,3
16,1,1,0,-1.4628,1.2624,1,11,3
16,1,1,1,1.0314,1.4269,0,12.5,3
16,1,1,1,0.21232,1.5261,0,10,1
16,1,1,1,-0.85351,0.95147,1,14,3
16,1,1,0,0.6407,1.058,0,11.5,3
16,1,1,0,2.8309,0.89171,0,11.5,3
16,1,1,1,-1.3526,1.63,1,11,1
16,1,1,0,-1.0374,1.6009,1,11.5,3
16,1,1,0,-1.2099,1.4264,1,10,3
16,1,1,1,3.0672,1.4776,0,12.5,3
16,1,1,1,1.105,1.1483,0,13,3
16,1,1,1,-0.53519,1.6385,1,11,1
16,1,1,1,-2.2762,0.88419,1,13,3
16,1,1,1,1.9856,1.0385,0,12.5,3
16,1,1,1,-2.8654,1.4385,1,11,1
16,1,1,0,-0.21495,1.0165,1,11,3
16,1,1,0,1.3415,1.3405,0,11.5,3
16,1,1,1,2.5378,0.77412,0,13,3
16,1,1,0,-2.8137,1.3993,1,14,1
16,1,1,0,1.2391,0.85473,0,11.5,3
16,1,1,1,1.9375,1.1136,0,10,1
16,1,1,1,-2.836,1.4472,1,12.5,3
16,1,1,1,0.16146,1.2801,0,14,3
16,1,1,1,-2.1388,1.1714,1,11.5,1
16,1,1,0,-1.4495,1.2432,1,11.5,3
16,1,1,0,-0.68685,1.2575,1,10,3
16,1,1,1,0.90556,1.4859,0,11.5,1
16,1,1,0,-1.1782,1.2835,1,11,3
16,1,1,1,2.4927,1.1864,0,14,3
16,1,1,1,0.14164,0.84925,0,14,3
16,1,1,1,1.0981,1.2809,0,13,3
16,1,1,1,-2.9623,0.92851,1,14,3
16,1,1,1,2.4897,1.2124,0,11,1
16,1,1,0,-2.4666,1.3711,1,11,3
16,1,1,1,0.026626,1.354,0,10,1
16,1,1,1,-0.30162,0.83891,1,13,3
16,1,1,1,1.0848,1.2706,0,10,1
16,1,1,1,2.6564,0.96537,0,12.5,3
16,1,1,1,2.9709,1.0429,0,10,1
16,1,1,0,2.9543,0.84035,0,10,3
16,1,1,1,3.062,1.1356,0,14,3
16,1,1,1,-1.0382,0.94823,1,13,3
16,1,1,1,0.62209,1.6354,0,13,3
16,1,1,1,-0.246,1.3254,1,13,3
16,1,1,0,1.9815,1.0245,0,13,1
16,1,1,1,-2.787,1.1357,1,13,3
16,1,1,1,-0.56443,1.124,1,14,3
16,1,1,1,-2.3207,0.85883,1,14,3
16,1,1,1,0.66488,1.3393,0,11.5,1
16,1,1,1,2.6159,0.84744,0,12.5,3
16,1,1,0,-3.0968,0.81807,1,10,3
16,1,1,1,-2.8684,1.1995,1,10,1
16,1,1,0,0.8453,0.97682,0,11.5,3
16,1,1,0,2.0996,1.518,0,11,3
16,1,1,1,1.1505,0.95212,0,14,3
16,1,1,1,2.1071,1.16,0,12.5,3
16,1,1,1,2.3229,1.2648,0,11,1
16,1,1,1,-1.7402,1.1514,1,12.5,3
17,1,1,0,-1.3192,1.1028,1,11,3
17,1,1,1,0.90755,0.99585,0,11.5,1
17,1,1,1,2.1924,1.2778,0,14,3
17,1,1,1,-0.35405,1.0362,1,11.5,1
17,1,1,1,1.6467,1.6686,0,12.5,3
17,1,1,1,-2.1644,0.91156,1,11,1
17,1,1,1,-0.97498,1.3193,1,12.5,3
17,1,1,0,0.082893,0.81433,0,10,3
17,1,1,0,1.3608,1.1228,0,13,1
17,1,1,0,3.0179,1.2386,0,11,3
17,1,1,0,-1.1112,1.2388,1,11,3
17,1,1,1,0.037303,1.0344,0,14,3
17,1,1,1,1.3412,0.92119,0,14,3
17,1,1,1,-2.3827,0.98162,1,14,3
17,1,1,1,-1.2649,1.0353,1,11,1
17,1,1,1,0.35313,1.3152,0,10,1
17,1,1,0,3.0401,1.0921,0,13,1
17,1,1,1,-1.3353,0.94112,1,13,3
17,1,1,1,-0.3604,1.6809,1,14,3
17,1,1,0,-1.9654,0.98489,1,11,3
17,1,1,1,-0.52313,1.2865,1,11.5,1
17,1,1,0,2.0581,1.2968,0,12.5,1
17,1,1,1,-1.6574,1.0452,1,10,1
17,1,1,0,1.3677,1.6029,0,11.5,3
17,1,1,0,-1.168,1.1214,1,11,3
17,1,1,1,0.40239,0.90634,0,12.5,3
17,1,1,0,0.80118,1.7405,0,11,3
17,1,1,1,-0.28702,1.2395,1,13,3
17,1,1,1,1.0037,1.1723,0,13,3
17,1,1,1,2.2755,0.67193,0,11.5,1
17,1,1,0,-2.9319,1.1519,1,13,1
17,1,1,1,0.0027742,1.1997,0,13,3
17,1,1,1,1.9807,1.0205,0,11.5,1
17,1,1,1,-2.2956,1.0059,1,12.5,3
17,1,1,0,-0.78382,0.85271,1,10,3
17,1,1,1,0.21576,1.008,0,11,1
17,1,1,0,1.4297,1.2149,0,11,3
17,1,1,0,-2.2341,0.82573,1,12.5,1
17,1,1,1,-0.62087,1.108,1,13,3
17,1,1,1,1.8527,1.625,0,11.5,1
17,1,1,1,-0.22503,1.081,1,11.5,1
17,1,1,1,2.7101,1.4004,0,14,3
17,1,1,0,-0.50259,1.0604,1,14,1
17,1,1,1,1.9826,1.3294,0,14,3
17,1,1,1,-2.2183,1.6061,1,14,3
17,1,1,1,0.84024,1.197,0,11.5,1
17,1,1,0,-2.1255,0.8617,1,11.5,3
17,1,1,1,-0.78684,0.91084,1,12.5,3
17,1,1,0,0.33072,1.4102,0,10,3
17,1,1,0,-3.1202,1.3609,1,12.5,1
17,1,1,0,0.34311,1.1011,0,10,3
17,1,1,1,1.3438,1.09,0,12.5,3
17,1,1,1,-2.3225,1.9862,1,10,1
17,1,1,1,2.4629,1.0622,0,13,3
17,1,1,0,-1.8963,1.0133,1,10,3
17,1,1,0,0.24598,0.53885,0,10,3
17,1,1,0,1.3425,1.6483,0,13,1
17,1,1,1,1.176,1.457,0,14,3
17,1,1,1,-0.57315,1.0383,1,12.5,3
17,1,1,1,1.2641,1.3615,0,10,1
18,1,1,1,2.5735,1.1845,0,13,3
18,1,1,0,3.0517,1.1079,0,13,1
18,1,1,0,2.9588,0.9312,0,12.5,1
18,1,1,0,2.8577,1.3482,0,13,1
18,1,1,0,-2.8691,1.2838,1,11.5,3
18,1,1,1,-0.43418,1.0054,1,11.5,1
18,1,1,1,0.68582,1.256,0,11.5,1
18,1,1,1,2.5737,1.1005,0,11,1
18,1,1,1,-1.0749,1.6742,1,12.5,3
18,1,1,1,0.73533,1.2152,0,11.5,1
18,1,1,1,2.1262,1.0644,0,11.5,1
18,1,1,0,0.86824,1.2614,0,11,3
18,1,1,1,0.35632,1.5834,0,14,3
18,1,1,0,1.565,1.1691,0,14,1
18,1,1,1,1.2001,1.2769,0,12.5,3
18,1,1,1,0.56758,1.4302,0,12.5,3
18,1,1,1,-2.743,1.4083,1,13,3
18,1,1,1,-2.3218,0.92325,1,13,3
18,1,1,0,0.092451,0.97124,0,11,3
18,1,1,0,-0.09128,1.5877,1,10,3
18,1,1,0,-1.9506,1.0231,1,11.5,3
18,1,1,1,2.93,0.81719,0,13,3
18,1,1,0,-2.8289,1.2154,1,10,3
18,1,1,1,0.29028,1.9114,0,10,1
18,1,1,1,0.84742,1.6419,0,12.5,3
18,1,1,1,0.78705,0.83437,0,13,3
18,1,1,1,-0.031522,2.6758,1,11.5,1
18,1,1,0,0.077822,1.2499,0,11.5,3
18,1,1,0,0.048028,1.9968,0,12.5,1
18,1,1,0,2.4681,1.7834,0,14,1
18,1,1,1,-2.0007,2.0312,1,11,1
18,1,1,1,2.666,1.1947,0,14,3
18,1,1,1,-1.3023,1.1201,1,14,3
18,1,1,0,2.2409,1.3251,0,13,1
18,1,1,0,-0.46154,1.1706,1,10,3
18,1,1,0,0.45253,1.4476,0,10,3
18,1,1,1,1.6107,1.143,0,14,3
18,1,1,1,1.4141,1.4405,0,10,1
18,1,1,1,2.1761,0.97657,0,14,3
18,1,1,0,2.7606,1.207,0,11,3
18,1,1,1,2.1909,1.3276,0,14,3
18,1,1,0,2.3458,1.0814,0,11,3
18,1,1,1,1.3879,1.1148,0,12.5,3
18,1,1,1,2.0824,0.99483,0,12.5,3
18,1,1,1,1.4689,1.0039,0,11,1
18,1,1,0,-0.25275,1.5551,1,10,3
18,1,1,1,-1.7294,0.86709,1,12.5,3
18,1,1,1,-1.8316,0.99571,1,14,3
18,1,1,0,-2.3815,0.93196,1,10,3
18,1,1,0,-1.9926,1.4502,1,13,1
18,1,1,1,3.075,1.567,0,10,1
18,1,1,0,-0.36662,1.3544,1,10,3
18,1,1,0,2.3022,1.4947,0,11,3
18,1,1,0,0.36401,1.1647,0,11,3
18,1,1,0,0.020071,1.2255,0,11.5,3
18,1,1,0,-2.5985,1.736,1,11.5,3
18,1,1,1,-1.5704,1.7099,1,13,3
18,1,1,1,3.0577,1.0965,0,11,1
18,1,1,1,-1.5885,1.5395,1,14,3
18,1,1,1,-0.065582,1.9439,1,12.5,3
19,1,1,1,-1.6036,0.76816,1,14,3
19,1,1,0,-1.7537,1.3335,1,10,3
19,1,1,0,-1.5016,2.3522,1,11,3
19,1,1,1,1.2879,1.5263,0,14,3
19,1,1,0,1.79,1.7385,0,12.5,1
19,1,1,0,2.747,1.5052,0,11,3
19,1,1,1,-2.1994,1.5952,1,13,3
19,1,1,1,-0.97844,1.4146,1,10,1
19,1,1,1,-0.33544,1.4658,1,11,1
19,1,1,1,-0.1619,1.0993,1,13,3
19,1,1,0,-0.78209,1.47,1,10,3
19,1,1,1,-0.45113,1.1049,1,14,3
19,1,1,0,-0.53097,1.3013,1,11.5,3
19,1,1,1,-0.79311,1.1729,1,14,3
19,1,1,1,-0.5631,1.3562,1,11.5,1
19,1,1,0,-0.83043,1.5204,1,13,1
19,1,1,0,-0.37355,1.1431,1,11.5,3
19,1,1,1,-0.52583,1.2467,1,13,3
19,1,1,0,-0.54329,1.1716,1,11,3
19,1,1,1,-0.88532,1.3567,1,12.5,3
19,1,1,1,-0.48746,1.1482,1,14,3
19,1,1,1,-0.74308,1.8316,1,11,1
19,1,1,1,0.13469,1.7994,0,11.5,1
19,1,1,1,0.97409,1.3139,0,13,3
19,1,1,1,1.3182,1.3229,0,13,3
19,1,1,1,-1.8083,1.1926,1,12.5,3
19,1,1,0,-2.3544,1.5018,1,11.5,3
19,1,1,1,-1.6364,1.103,1,10,1
19,1,1,1,-2.0187,1.1241,1,12.5,3
19,1,1,1,-2.1198,1.6617,1,12.5,3
19,1,1,1,-0.70259,1.5297,1,12.5,3
19,1,1,0,0.67727,1.1734,0,11.5,3
19,1,1,1,0.59586,1.8746,0,11,1
19,1,1,0,1.4748,1.2692,0,10,3
19,1,1,0,2.1885,1.7727,0,11.5,3
19,1,1,0,2.8411,1.9747,0,11,3
19,1,1,0,-1.545,1.9533,1,11.5,3
19,1,1,1,1.1408,1.8187,0,10,1
19,1,1,1,-2.7607,1.1497,1,13,3
19,1,1,1,-1.2239,1.3351,1,14,3
19,1,1,0,-0.6357,1.7765,1,12.5,1
19,1,1,1,0.40595,1.5952,0,13,3
19,1,1,1,2.0417,1.5244,0,14,3
19,1,1,1,2.8847,1.6054,0,12.5,3
19,1,1,1,-1.7097,1.7868,1,11.5,1
19,1,1,1,-0.033286,1.2693,1,14,3
19,1,1,1,0.65948,1.1081,0,13,3
19,1,1,1,1.3976,1.601,0,10,1
19,1,1,1,2.857,1.6496,0,14,3
19,1,1,1,-0.98404,1.5229,1,10,1
19,1,1,1,-0.21861,1.1193,1,13,3
19,1,1,1,-0.61219,1.4529,1,10,1
19,1,1,1,0.8233,1.3682,0,14,3
19,1,1,1,0.91184,1.4178,0,10,1
19,1,1,0,1.3778,1.1317,0,11,3
19,1,1,0,2.5418,1.4246,0,11,3
19,1,1,1,-2.5739,1.1944,1,12.5,3
19,1,1,0,-1.5982,1.7136,1,11,3
19,1,1,1,0.097033,1.1291,0,11.5,1
19,1,1,1,0.26938,1.593,0,12.5,3
20,1,1,1,1.2115,0.95027,0,14,3
20,1,1,1,0.41072,1.0896,0,13,3
20,1,1,1,-0.11868,1.0786,1,11.5,1
20,1,1,0,-0.50464,1.8342,1,12.5,1
20,1,1,0,0.13808,1.6038,0,11.5,3
20,1,1,1,0.72689,1.761,0,11.5,1
20,1,1,1,1.0965,0.96198,0,10,1
20,1,1,1,0.81888,1.0283,0,12.5,3
20,1,1,1,0.42112,0.93311,0,13,3
20,1,1,0,0.33659,1.0684,0,12.5,1
20,1,1,1,0.25451,1.0914,0,11.5,1
20,1,1,1,-0.010802,0.88667,1,14,3
20,1,1,1,-0.81018,1.0152,1,10,1
20,1,1,1,-0.72499,1.0248,1,13,3
20,1,1,1,-1.1316,0.93245,1,10,1
20,1,1,1,-1.1218,0.83595,1,10,1
20,1,1,1,-1.2901,1.5529,1,13,3
20,1,1,1,-2.2935,1.0322,1,14,3
20,1,1,1,2.2728,0.79789,0,11.5,1
20,1,1,1,-0.59215,0.86242,1,13,3
